angry0,box0,disgust0,fear0,happy0,neutral0,sad0,surprise0
0.21,"[201, 12, 90, 116]",0.0,0.02,0.01,0.45,0.3,0.0
0.22,"[200, 10, 88, 116]",0.0,0.06,0.0,0.29,0.43,0.0
0.04,"[197, 12, 87, 112]",0.0,0.08,0.0,0.26,0.62,0.0
0.04,"[196, 15, 84, 108]",0.0,0.04,0.01,0.36,0.56,0.0
0.07,"[195, 15, 82, 107]",0.0,0.06,0.0,0.35,0.51,0.0
0.05,"[191, 15, 82, 107]",0.0,0.05,0.01,0.57,0.33,0.0
0.03,"[189, 14, 82, 107]",0.0,0.04,0.04,0.68,0.2,0.0
0.03,"[185, 16, 80, 106]",0.0,0.04,0.05,0.72,0.16,0.0
0.03,"[184, 17, 78, 103]",0.0,0.04,0.06,0.71,0.16,0.0
0.07,"[182, 19, 76, 100]",0.0,0.08,0.09,0.52,0.24,0.01
0.02,"[180, 20, 73, 98]",0.0,0.03,0.17,0.69,0.09,0.0
0.02,"[178, 21, 72, 95]",0.0,0.02,0.15,0.72,0.09,0.0
0.01,"[176, 23, 69, 93]",0.0,0.01,0.32,0.56,0.09,0.0
0.02,"[174, 24, 69, 91]",0.0,0.01,0.43,0.43,0.1,0.01
0.02,"[171, 26, 69, 89]",0.0,0.02,0.4,0.44,0.13,0.0
0.02,"[167, 29, 68, 87]",0.0,0.02,0.25,0.51,0.19,0.0
0.03,"[165, 31, 66, 84]",0.0,0.01,0.21,0.54,0.21,0.0
0.06,"[162, 33, 68, 83]",0.0,0.02,0.15,0.44,0.32,0.0
0.1,"[158, 33, 69, 85]",0.0,0.05,0.09,0.4,0.34,0.01
0.1,"[157, 35, 68, 84]",0.0,0.05,0.05,0.48,0.31,0.01
0.25,"[164, 37, 61, 79]",0.0,0.04,0.04,0.33,0.33,0.0
0.16,"[155, 35, 67, 84]",0.0,0.06,0.08,0.29,0.4,0.01
0.1,"[163, 40, 60, 77]",0.0,0.04,0.06,0.6,0.19,0.01
0.08,"[163, 40, 60, 77]",0.0,0.04,0.09,0.59,0.19,0.01
0.09,"[164, 41, 59, 75]",0.0,0.04,0.12,0.56,0.17,0.01
0.13,"[163, 40, 61, 75]",0.0,0.06,0.04,0.45,0.31,0.01
0.1,"[162, 38, 62, 77]",0.0,0.05,0.14,0.46,0.24,0.01
0.07,"[162, 36, 62, 79]",0.0,0.02,0.32,0.44,0.15,0.0
0.11,"[163, 35, 62, 78]",0.0,0.06,0.14,0.44,0.24,0.01
0.1,"[165, 34, 61, 79]",0.0,0.06,0.13,0.39,0.31,0.01
0.04,"[165, 33, 64, 81]",0.0,0.02,0.43,0.4,0.11,0.0
0.06,"[166, 33, 64, 83]",0.0,0.02,0.59,0.2,0.12,0.0
0.06,"[168, 31, 65, 87]",0.0,0.03,0.48,0.16,0.26,0.01
0.06,"[169, 30, 66, 88]",0.0,0.02,0.65,0.09,0.18,0.0
0.04,"[170, 29, 65, 88]",0.0,0.01,0.78,0.08,0.08,0.0
0.04,"[173, 25, 66, 91]",0.0,0.03,0.77,0.11,0.05,0.01
0.01,"[177, 22, 66, 91]",0.0,0.01,0.89,0.07,0.02,0.0
0.01,"[181, 19, 66, 90]",0.0,0.01,0.87,0.08,0.03,0.0
0.01,"[183, 17, 67, 91]",0.0,0.0,0.92,0.06,0.01,0.0
0.0,"[182, 13, 69, 94]",0.0,0.0,0.94,0.05,0.0,0.0
0.0,"[183, 12, 70, 94]",0.0,0.0,0.97,0.02,0.0,0.0
0.0,"[186, 9, 69, 96]",0.0,0.0,0.98,0.02,0.0,0.0
0.0,"[182, 5, 77, 101]",0.0,0.0,0.93,0.06,0.01,0.0
0.01,"[187, 4, 75, 101]",0.0,0.0,0.91,0.05,0.03,0.0
0.02,"[186, 3, 81, 104]",0.0,0.01,0.77,0.1,0.1,0.0
0.03,"[189, 1, 84, 109]",0.0,0.01,0.67,0.14,0.16,0.0
0.03,"[194, 2, 83, 109]",0.0,0.01,0.64,0.19,0.13,0.0
0.05,"[198, 2, 85, 112]",0.0,0.02,0.4,0.34,0.19,0.0
0.05,"[202, 2, 87, 116]",0.0,0.03,0.38,0.3,0.22,0.0
0.08,"[203, 2, 91, 121]",0.0,0.04,0.16,0.47,0.25,0.0
0.08,"[208, 3, 92, 121]",0.0,0.02,0.39,0.32,0.2,0.0
0.04,"[211, 6, 93, 122]",0.0,0.01,0.63,0.24,0.08,0.0
0.02,"[213, 7, 95, 124]",0.0,0.0,0.81,0.12,0.05,0.0
0.02,"[214, 8, 98, 125]",0.0,0.0,0.78,0.13,0.06,0.0
0.02,"[216, 9, 98, 126]",0.0,0.0,0.85,0.08,0.04,0.0
0.05,"[219, 11, 98, 125]",0.0,0.01,0.68,0.17,0.1,0.0
0.05,"[219, 10, 101, 128]",0.0,0.01,0.71,0.13,0.11,0.0
0.06,"[219, 9, 102, 129]",0.0,0.01,0.61,0.18,0.14,0.0
0.04,"[221, 10, 101, 127]",0.0,0.01,0.68,0.17,0.11,0.0
0.02,"[219, 9, 103, 133]",0.0,0.0,0.7,0.2,0.08,0.0
0.02,"[220, 10, 101, 132]",0.0,0.01,0.7,0.19,0.08,0.0
0.04,"[220, 9, 102, 129]",0.0,0.01,0.73,0.12,0.1,0.0
0.03,"[219, 10, 103, 129]",0.0,0.01,0.66,0.18,0.11,0.0
0.04,"[219, 12, 101, 127]",0.0,0.01,0.63,0.18,0.14,0.0
0.03,"[219, 13, 100, 125]",0.0,0.0,0.84,0.07,0.05,0.0
0.02,"[218, 14, 99, 123]",0.0,0.0,0.86,0.08,0.03,0.0
0.01,"[218, 15, 99, 122]",0.0,0.0,0.96,0.02,0.01,0.0
0.0,"[215, 11, 100, 125]",0.0,0.0,0.99,0.01,0.0,0.0
0.0,"[216, 17, 99, 119]",0.0,0.0,0.99,0.0,0.0,0.0
0.0,"[211, 6, 102, 133]",0.0,0.0,0.99,0.0,0.0,0.0
0.0,"[212, 12, 99, 127]",0.0,0.0,0.99,0.0,0.0,0.0
0.0,"[210, 14, 100, 125]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[211, 17, 98, 123]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[209, 16, 97, 126]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[212, 24, 95, 115]",0.0,0.0,0.98,0.0,0.01,0.0
0.02,"[212, 26, 94, 116]",0.0,0.0,0.93,0.01,0.03,0.01
0.01,"[212, 28, 92, 114]",0.0,0.01,0.92,0.02,0.04,0.01
0.01,"[214, 29, 90, 116]",0.0,0.01,0.9,0.04,0.04,0.0
0.01,"[212, 30, 94, 115]",0.0,0.01,0.91,0.03,0.04,0.0
0.02,"[212, 30, 93, 114]",0.0,0.01,0.87,0.05,0.05,0.0
0.06,"[205, 23, 99, 125]",0.0,0.02,0.42,0.36,0.15,0.0
0.09,"[211, 23, 93, 123]",0.0,0.03,0.31,0.31,0.25,0.01
0.08,"[211, 23, 95, 122]",0.0,0.04,0.35,0.26,0.24,0.01
0.1,"[211, 22, 94, 121]",0.0,0.04,0.11,0.36,0.39,0.0
0.17,"[216, 29, 91, 115]",0.0,0.05,0.09,0.22,0.48,0.0
0.12,"[211, 20, 94, 121]",0.0,0.01,0.08,0.54,0.25,0.0
0.12,"[212, 24, 93, 118]",0.0,0.01,0.05,0.36,0.45,0.0
0.12,"[213, 25, 93, 117]",0.0,0.01,0.06,0.34,0.47,0.0
0.23,"[215, 23, 92, 119]",0.0,0.02,0.08,0.24,0.43,0.0
0.27,"[215, 24, 93, 117]",0.0,0.02,0.03,0.28,0.4,0.0
0.26,"[216, 26, 92, 115]",0.0,0.03,0.03,0.24,0.44,0.0
0.23,"[216, 25, 93, 116]",0.0,0.03,0.12,0.26,0.36,0.0
0.19,"[217, 25, 92, 116]",0.0,0.02,0.26,0.28,0.25,0.0
0.17,"[218, 27, 93, 111]",0.0,0.03,0.45,0.2,0.16,0.0
0.13,"[218, 26, 92, 116]",0.0,0.02,0.27,0.3,0.28,0.0
0.13,"[218, 26, 93, 117]",0.0,0.02,0.31,0.26,0.28,0.0
0.15,"[218, 24, 94, 121]",0.0,0.02,0.19,0.24,0.4,0.0
0.14,"[219, 27, 92, 116]",0.0,0.02,0.42,0.25,0.17,0.0
0.17,"[217, 28, 94, 118]",0.0,0.02,0.25,0.26,0.31,0.0
0.17,"[218, 29, 92, 117]",0.0,0.03,0.28,0.22,0.3,0.0
0.1,"[217, 28, 93, 118]",0.0,0.02,0.46,0.26,0.16,0.0
0.12,"[216, 30, 93, 116]",0.0,0.03,0.45,0.23,0.17,0.0
0.1,"[214, 26, 94, 122]",0.0,0.07,0.35,0.24,0.23,0.01
0.09,"[213, 29, 93, 118]",0.0,0.06,0.42,0.29,0.13,0.02
0.11,"[212, 25, 93, 124]",0.0,0.08,0.26,0.36,0.15,0.04
0.12,"[211, 24, 93, 124]",0.0,0.18,0.08,0.25,0.3,0.07
0.17,"[208, 24, 92, 118]",0.0,0.09,0.11,0.33,0.24,0.06
0.14,"[207, 19, 90, 120]",0.0,0.1,0.13,0.31,0.24,0.07
0.11,"[204, 17, 90, 118]",0.0,0.13,0.08,0.29,0.31,0.08
0.15,"[201, 13, 90, 115]",0.0,0.13,0.09,0.32,0.26,0.05
0.15,"[200, 8, 87, 118]",0.0,0.18,0.08,0.22,0.29,0.08
0.1,"[199, 7, 84, 114]",0.0,0.12,0.03,0.39,0.33,0.02
0.16,"[196, 5, 85, 110]",0.0,0.15,0.04,0.37,0.23,0.05
0.12,"[194, 1, 83, 112]",0.0,0.08,0.04,0.38,0.37,0.01
0.19,"[193, 3, 82, 108]",0.0,0.17,0.01,0.25,0.35,0.02
0.22,"[191, 1, 81, 107]",0.0,0.12,0.01,0.23,0.4,0.02
0.23,"[189, 1, 81, 105]",0.0,0.14,0.01,0.17,0.43,0.02
0.24,"[188, 1, 80, 104]",0.0,0.17,0.01,0.15,0.41,0.03
0.13,"[188, 1, 78, 103]",0.0,0.27,0.01,0.1,0.43,0.06
0.19,"[186, 1, 79, 103]",0.0,0.18,0.02,0.14,0.4,0.07
0.08,"[187, 2, 78, 104]",0.0,0.41,0.01,0.05,0.38,0.07
0.08,"[185, 3, 80, 103]",0.0,0.42,0.03,0.09,0.27,0.1
0.06,"[186, 0, 80, 108]",0.01,0.43,0.08,0.04,0.28,0.1
0.04,"[186, 3, 80, 108]",0.01,0.42,0.03,0.05,0.38,0.08
0.05,"[184, 3, 82, 111]",0.0,0.22,0.2,0.11,0.3,0.12
0.1,"[186, 12, 82, 107]",0.0,0.14,0.23,0.13,0.38,0.02
0.06,"[189, 15, 81, 109]",0.0,0.42,0.23,0.02,0.18,0.1
0.08,"[189, 16, 83, 112]",0.0,0.16,0.39,0.09,0.23,0.04
0.07,"[191, 19, 82, 111]",0.0,0.21,0.31,0.08,0.28,0.05
0.06,"[191, 21, 87, 112]",0.0,0.21,0.45,0.04,0.16,0.07
0.06,"[192, 22, 86, 113]",0.0,0.18,0.44,0.03,0.06,0.23
0.03,"[193, 24, 86, 112]",0.0,0.06,0.7,0.05,0.05,0.1
0.03,"[195, 24, 85, 112]",0.0,0.09,0.72,0.02,0.04,0.1
0.02,"[195, 25, 85, 112]",0.0,0.05,0.82,0.04,0.02,0.05
0.02,"[198, 27, 85, 112]",0.0,0.04,0.83,0.01,0.03,0.07
0.02,"[201, 30, 85, 110]",0.0,0.02,0.88,0.01,0.01,0.05
0.02,"[200, 28, 86, 115]",0.0,0.02,0.89,0.01,0.01,0.06
0.01,"[203, 30, 84, 112]",0.0,0.01,0.95,0.0,0.01,0.02
0.01,"[200, 30, 87, 112]",0.0,0.01,0.92,0.02,0.01,0.02
0.02,"[203, 34, 85, 107]",0.0,0.02,0.91,0.01,0.01,0.02
0.01,"[205, 33, 86, 110]",0.0,0.01,0.94,0.01,0.01,0.03
0.01,"[206, 34, 86, 110]",0.0,0.01,0.96,0.0,0.0,0.01
0.01,"[206, 33, 88, 113]",0.0,0.0,0.96,0.0,0.0,0.03
0.0,"[208, 34, 88, 113]",0.0,0.0,0.98,0.0,0.0,0.01
0.01,"[209, 38, 88, 109]",0.0,0.0,0.96,0.01,0.0,0.01
0.0,"[206, 31, 90, 118]",0.0,0.0,0.98,0.0,0.0,0.01
0.0,"[207, 31, 90, 119]",0.0,0.0,0.99,0.0,0.0,0.01
0.0,"[208, 31, 90, 119]",0.0,0.0,0.99,0.0,0.0,0.0
0.0,"[209, 32, 91, 119]",0.0,0.0,0.99,0.0,0.0,0.0
0.0,"[215, 39, 88, 111]",0.0,0.0,0.99,0.0,0.0,0.0
0.0,"[214, 38, 89, 115]",0.0,0.0,0.99,0.0,0.0,0.0
0.0,"[214, 43, 91, 109]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[215, 44, 91, 109]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[214, 44, 91, 109]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[215, 44, 91, 110]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[213, 38, 90, 117]",0.0,0.0,0.99,0.0,0.0,0.0
0.0,"[213, 42, 91, 111]",0.0,0.0,0.99,0.0,0.0,0.0
0.0,"[213, 43, 90, 111]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[213, 45, 89, 110]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[213, 45, 89, 111]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[212, 48, 89, 107]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[211, 49, 86, 103]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[211, 44, 86, 107]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[209, 44, 86, 105]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[204, 40, 86, 107]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[204, 37, 86, 109]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[203, 37, 85, 107]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[201, 38, 83, 104]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[200, 36, 85, 105]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[200, 35, 85, 105]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[200, 36, 84, 103]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[201, 35, 84, 104]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[202, 35, 84, 105]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[203, 38, 81, 99]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[202, 38, 81, 99]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[194, 26, 90, 113]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[191, 25, 91, 112]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[194, 32, 86, 105]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[195, 35, 84, 102]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[193, 32, 86, 106]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[188, 28, 90, 114]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[186, 27, 90, 115]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[190, 31, 86, 105]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[187, 26, 89, 112]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[187, 28, 88, 110]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[184, 25, 91, 114]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[184, 29, 92, 114]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[187, 32, 88, 108]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[186, 33, 88, 108]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[186, 30, 89, 113]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[188, 30, 88, 113]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[188, 31, 89, 112]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[190, 32, 88, 110]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[190, 30, 89, 113]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[190, 33, 89, 107]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[191, 31, 90, 110]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[186, 23, 95, 117]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[188, 25, 94, 115]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[188, 25, 95, 115]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[190, 24, 94, 116]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[190, 23, 96, 118]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[195, 30, 93, 112]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[197, 32, 92, 111]",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"[197, 31, 94, 114]",0.0,0.0,1.0,0.0,0.0,0.0
0.01,"[193, 23, 98, 124]",0.0,0.0,0.98,0.01,0.0,0.0
0.01,"[198, 31, 94, 114]",0.0,0.0,0.99,0.0,0.0,0.0
0.0,"[198, 31, 95, 115]",0.0,0.0,0.99,0.0,0.0,0.0
0.02,"[200, 31, 94, 114]",0.0,0.0,0.97,0.0,0.01,0.0
0.02,"[202, 32, 92, 111]",0.0,0.0,0.95,0.01,0.01,0.0
0.02,"[202, 32, 92, 110]",0.0,0.0,0.95,0.01,0.02,0.0
0.02,"[202, 31, 91, 112]",0.0,0.0,0.97,0.0,0.01,0.0
0.03,"[204, 30, 91, 110]",0.0,0.01,0.92,0.01,0.04,0.0
0.01,"[201, 21, 97, 120]",0.0,0.0,0.95,0.01,0.03,0.0
0.01,"[202, 19, 95, 119]",0.0,0.0,0.93,0.01,0.04,0.0
0.02,"[203, 19, 95, 118]",0.0,0.01,0.84,0.01,0.12,0.0
0.01,"[205, 17, 94, 118]",0.0,0.0,0.85,0.01,0.13,0.0
0.0,"[206, 16, 91, 115]",0.0,0.0,0.93,0.01,0.05,0.0
0.0,"[206, 20, 90, 110]",0.0,0.0,0.94,0.01,0.04,0.0
0.0,"[207, 21, 87, 106]",0.0,0.0,0.96,0.01,0.02,0.0
0.0,"[204, 19, 90, 108]",0.0,0.0,0.95,0.03,0.01,0.0
0.0,"[203, 16, 90, 110]",0.0,0.0,0.96,0.02,0.01,0.0
0.0,"[204, 17, 88, 108]",0.0,0.0,0.96,0.03,0.01,0.0
0.0,"[202, 15, 89, 109]",0.0,0.01,0.85,0.05,0.08,0.0
0.0,"[202, 15, 88, 110]",0.0,0.02,0.68,0.16,0.14,0.0
0.0,"[203, 14, 90, 112]",0.0,0.04,0.52,0.28,0.15,0.0
0.01,"[203, 16, 88, 110]",0.0,0.06,0.46,0.26,0.21,0.0
0.01,"[201, 15, 88, 113]",0.0,0.05,0.27,0.34,0.33,0.0
0.01,"[201, 15, 88, 112]",0.0,0.04,0.15,0.46,0.33,0.0
0.01,"[201, 15, 89, 113]",0.0,0.04,0.11,0.53,0.31,0.01
0.01,"[200, 12, 92, 118]",0.0,0.04,0.07,0.39,0.48,0.01
0.01,"[200, 12, 93, 119]",0.0,0.05,0.04,0.41,0.49,0.0
0.01,"[201, 12, 91, 117]",0.0,0.06,0.07,0.42,0.43,0.01
0.02,"[200, 12, 91, 116]",0.0,0.07,0.08,0.46,0.37,0.0
0.04,"[199, 16, 90, 111]",0.0,0.16,0.1,0.45,0.24,0.01
0.04,"[202, 17, 87, 111]",0.0,0.12,0.28,0.35,0.2,0.01
0.04,"[201, 15, 89, 112]",0.0,0.13,0.14,0.51,0.16,0.02
0.02,"[201, 17, 89, 113]",0.0,0.1,0.31,0.45,0.09,0.03
0.01,"[205, 22, 87, 108]",0.0,0.05,0.71,0.21,0.02,0.01
0.0,"[204, 22, 89, 112]",0.0,0.02,0.77,0.19,0.02,0.0
0.0,"[204, 20, 90, 115]",0.0,0.01,0.91,0.07,0.01,0.0
0.0,"[207, 26, 88, 110]",0.0,0.0,0.95,0.04,0.0,0.0
0.0,"[206, 23, 91, 114]",0.0,0.0,0.98,0.01,0.0,0.0
0.01,"[208, 25, 89, 111]",0.0,0.0,0.94,0.04,0.01,0.0
0.01,"[209, 27, 89, 110]",0.0,0.01,0.93,0.04,0.02,0.0
0.01,"[210, 29, 89, 109]",0.0,0.01,0.95,0.03,0.01,0.0
0.01,"[212, 30, 88, 108]",0.0,0.0,0.97,0.02,0.01,0.0
0.01,"[212, 30, 88, 109]",0.0,0.0,0.97,0.01,0.01,0.0
0.02,"[211, 25, 90, 116]",0.0,0.01,0.94,0.01,0.02,0.0
0.03,"[207, 23, 93, 120]",0.0,0.02,0.9,0.01,0.03,0.01
0.03,"[206, 23, 95, 121]",0.0,0.02,0.9,0.01,0.02,0.02
0.01,"[212, 34, 88, 107]",0.0,0.0,0.96,0.02,0.01,0.0
0.0,"[203, 23, 98, 121]",0.0,0.0,0.99,0.0,0.0,0.0
0.01,"[203, 23, 99, 123]",0.0,0.0,0.98,0.0,0.01,0.0
0.01,"[204, 23, 98, 123]",0.0,0.0,0.98,0.0,0.01,0.0
0.0,"[218, 42, 83, 97]",0.0,0.0,0.99,0.01,0.0,0.0
0.0,"[219, 43, 82, 94]",0.0,0.0,0.99,0.01,0.0,0.0
0.01,"[203, 24, 98, 121]",0.0,0.0,0.98,0.0,0.01,0.0
0.0,"[203, 23, 99, 123]",0.0,0.0,0.97,0.01,0.02,0.0
0.0,"[207, 26, 97, 121]",0.0,0.0,0.98,0.0,0.01,0.0
0.0,"[207, 25, 96, 120]",0.0,0.0,0.97,0.0,0.02,0.0
0.0,"[207, 25, 95, 118]",0.0,0.0,0.96,0.01,0.02,0.0
0.01,"[207, 26, 94, 116]",0.0,0.01,0.84,0.02,0.11,0.0
0.01,"[207, 24, 94, 117]",0.0,0.0,0.89,0.02,0.08,0.0
0.04,"[206, 29, 93, 113]",0.0,0.01,0.48,0.08,0.39,0.0
0.03,"[206, 27, 93, 114]",0.0,0.01,0.66,0.05,0.24,0.0
0.04,"[206, 23, 95, 116]",0.01,0.01,0.69,0.04,0.22,0.0
0.04,"[206, 23, 95, 117]",0.01,0.01,0.72,0.03,0.2,0.0
0.04,"[206, 27, 92, 114]",0.0,0.01,0.52,0.06,0.37,0.0
0.06,"[207, 31, 90, 109]",0.0,0.02,0.4,0.05,0.47,0.0
0.03,"[205, 30, 91, 110]",0.0,0.01,0.82,0.03,0.12,0.0
0.02,"[207, 35, 88, 105]",0.0,0.0,0.94,0.02,0.02,0.0
0.0,"[206, 26, 92, 115]",0.0,0.0,0.96,0.01,0.02,0.0
0.02,"[205, 34, 90, 106]",0.0,0.0,0.94,0.02,0.02,0.0
0.01,"[205, 32, 90, 108]",0.0,0.0,0.97,0.01,0.02,0.0
0.01,"[204, 32, 89, 107]",0.0,0.0,0.94,0.01,0.03,0.0
0.01,"[206, 34, 87, 104]",0.0,0.0,0.96,0.01,0.02,0.0
0.02,"[205, 33, 88, 106]",0.0,0.01,0.87,0.03,0.07,0.0
0.02,"[206, 34, 86, 104]",0.0,0.0,0.91,0.02,0.04,0.0
0.01,"[207, 34, 86, 105]",0.0,0.0,0.92,0.02,0.04,0.0
0.02,"[208, 35, 85, 103]",0.0,0.0,0.92,0.02,0.04,0.0
0.01,"[202, 26, 92, 115]",0.0,0.0,0.88,0.03,0.07,0.0
0.01,"[201, 26, 93, 116]",0.0,0.0,0.9,0.04,0.05,0.0
0.01,"[201, 26, 92, 116]",0.0,0.0,0.93,0.03,0.03,0.0
0.01,"[201, 26, 92, 116]",0.0,0.0,0.93,0.03,0.03,0.0
0.01,"[201, 28, 92, 113]",0.0,0.0,0.92,0.02,0.04,0.0
0.01,"[201, 28, 91, 113]",0.0,0.0,0.91,0.03,0.06,0.0
0.01,"[201, 29, 90, 112]",0.0,0.0,0.92,0.02,0.04,0.0
0.01,"[201, 28, 90, 113]",0.0,0.0,0.9,0.03,0.05,0.0
0.02,"[201, 29, 90, 111]",0.0,0.0,0.8,0.07,0.1,0.0
0.02,"[201, 29, 90, 111]",0.0,0.0,0.79,0.06,0.12,0.0
0.02,"[201, 29, 90, 111]",0.0,0.0,0.82,0.04,0.11,0.0
0.02,"[201, 28, 90, 112]",0.0,0.0,0.84,0.04,0.1,0.0
0.02,"[201, 29, 90, 111]",0.0,0.0,0.86,0.04,0.08,0.0
0.02,"[201, 28, 90, 113]",0.0,0.0,0.85,0.04,0.09,0.0
0.02,"[201, 28, 91, 113]",0.0,0.0,0.83,0.05,0.1,0.0
0.02,"[200, 28, 92, 114]",0.0,0.0,0.85,0.05,0.08,0.0
0.04,"[202, 32, 88, 108]",0.0,0.0,0.82,0.04,0.09,0.0
0.01,"[204, 36, 87, 104]",0.0,0.0,0.95,0.02,0.02,0.0
0.02,"[201, 28, 91, 113]",0.0,0.0,0.84,0.06,0.09,0.0
0.01,"[205, 35, 86, 105]",0.0,0.0,0.95,0.01,0.02,0.0
0.01,"[205, 35, 86, 105]",0.0,0.0,0.92,0.02,0.04,0.0
0.01,"[201, 28, 91, 114]",0.0,0.0,0.89,0.04,0.06,0.0
0.01,"[201, 27, 91, 115]",0.0,0.0,0.9,0.04,0.05,0.0
0.01,"[206, 36, 85, 104]",0.0,0.0,0.96,0.01,0.02,0.0
0.01,"[207, 36, 85, 103]",0.0,0.0,0.96,0.01,0.02,0.0
0.02,"[201, 28, 92, 114]",0.0,0.0,0.78,0.03,0.17,0.0
0.02,"[201, 28, 91, 114]",0.0,0.01,0.48,0.03,0.46,0.0
0.02,"[201, 28, 91, 114]",0.0,0.0,0.71,0.03,0.23,0.0
0.01,"[201, 27, 92, 115]",0.0,0.0,0.91,0.02,0.06,0.0
0.01,"[201, 27, 92, 115]",0.0,0.0,0.92,0.02,0.05,0.0
0.03,"[204, 33, 88, 108]",0.0,0.0,0.85,0.02,0.1,0.0
0.01,"[201, 28, 91, 115]",0.0,0.0,0.95,0.01,0.03,0.0
0.0,"[201, 27, 91, 116]",0.0,0.0,0.96,0.01,0.02,0.0
0.0,"[201, 27, 91, 116]",0.0,0.0,0.96,0.01,0.02,0.0
0.01,"[205, 33, 87, 108]",0.0,0.0,0.95,0.01,0.03,0.0
0.0,"[201, 27, 91, 116]",0.0,0.0,0.96,0.01,0.02,0.0
0.01,"[203, 32, 88, 109]",0.0,0.0,0.95,0.01,0.03,0.0
0.01,"[203, 32, 88, 109]",0.0,0.0,0.96,0.01,0.02,0.0
0.01,"[203, 32, 89, 110]",0.0,0.0,0.97,0.01,0.02,0.0
0.01,"[204, 32, 88, 110]",0.0,0.0,0.96,0.01,0.02,0.0
0.0,"[200, 28, 92, 116]",0.0,0.0,0.95,0.02,0.02,0.0
0.0,"[200, 28, 92, 116]",0.0,0.0,0.96,0.02,0.02,0.0
0.0,"[201, 28, 91, 115]",0.0,0.0,0.95,0.02,0.02,0.0
0.0,"[200, 27, 93, 117]",0.0,0.0,0.96,0.02,0.02,0.0
0.01,"[205, 32, 88, 110]",0.0,0.0,0.96,0.01,0.02,0.0
0.0,"[201, 27, 92, 117]",0.0,0.0,0.96,0.02,0.02,0.0
0.0,"[201, 27, 93, 117]",0.0,0.0,0.97,0.01,0.02,0.0
0.0,"[201, 26, 93, 118]",0.0,0.0,0.95,0.03,0.02,0.0
0.0,"[201, 28, 92, 116]",0.0,0.0,0.95,0.03,0.02,0.0
0.01,"[205, 32, 89, 111]",0.0,0.0,0.96,0.01,0.02,0.0
0.01,"[205, 32, 89, 111]",0.0,0.0,0.96,0.01,0.02,0.0
0.01,"[205, 32, 89, 111]",0.0,0.0,0.96,0.01,0.02,0.0
