,box,angry,disgust,fear,happy,sad,surprise,neutral,timeline
263,"[434, 104, 221, 297]",0.01,0.0,0.02,0.34,0.05,0.0,0.59,8.766953721894783
264,"[435, 101, 222, 303]",0.01,0.0,0.02,0.37,0.03,0.0,0.57,8.80028814669286
265,"[433, 101, 223, 302]",0.01,0.0,0.02,0.25,0.05,0.0,0.66,8.83362257149094
266,"[433, 101, 222, 300]",0.01,0.0,0.02,0.29,0.05,0.0,0.63,8.86695699628902
267,"[432, 102, 222, 298]",0.0,0.0,0.02,0.48,0.04,0.0,0.45,8.900291421087099
268,"[433, 103, 221, 296]",0.0,0.0,0.01,0.54,0.03,0.0,0.42,8.933625845885178
269,"[431, 109, 222, 289]",0.0,0.0,0.01,0.5,0.03,0.0,0.45,8.966960270683257
270,"[428, 107, 223, 292]",0.01,0.0,0.02,0.28,0.05,0.0,0.64,9.000294695481335
271,"[427, 107, 225, 292]",0.0,0.0,0.03,0.22,0.06,0.0,0.69,9.033629120279414
272,"[425, 107, 225, 293]",0.0,0.0,0.01,0.2,0.05,0.0,0.73,9.066963545077494
273,"[422, 106, 226, 294]",0.01,0.0,0.02,0.21,0.13,0.0,0.63,9.100297969875573
274,"[422, 106, 225, 295]",0.0,0.0,0.02,0.2,0.15,0.0,0.63,9.133632394673652
275,"[420, 105, 228, 298]",0.01,0.0,0.03,0.17,0.23,0.0,0.56,9.16696681947173
276,"[421, 106, 228, 297]",0.0,0.0,0.02,0.2,0.1,0.0,0.67,9.20030124426981
277,"[421, 104, 229, 299]",0.01,0.0,0.03,0.19,0.13,0.0,0.64,9.233635669067889
278,"[422, 104, 226, 298]",0.01,0.0,0.02,0.17,0.11,0.0,0.69,9.266970093865968
279,"[421, 102, 228, 303]",0.01,0.0,0.05,0.07,0.22,0.0,0.65,9.300304518664047
280,"[426, 99, 229, 310]",0.01,0.0,0.03,0.09,0.24,0.0,0.62,9.333638943462127
281,"[426, 99, 228, 311]",0.01,0.0,0.04,0.14,0.24,0.0,0.56,9.366973368260204
282,"[421, 101, 228, 307]",0.01,0.0,0.06,0.11,0.24,0.0,0.58,9.400307793058284
283,"[422, 99, 229, 309]",0.02,0.0,0.06,0.14,0.27,0.0,0.52,9.433642217856363
284,"[422, 100, 229, 310]",0.02,0.0,0.05,0.05,0.33,0.0,0.54,9.466976642654442
285,"[428, 102, 227, 307]",0.02,0.01,0.06,0.04,0.31,0.0,0.56,9.500311067452522
286,"[427, 101, 228, 308]",0.02,0.0,0.06,0.07,0.28,0.0,0.57,9.5336454922506
287,"[421, 99, 228, 311]",0.02,0.0,0.06,0.05,0.41,0.0,0.45,9.566979917048679
288,"[428, 101, 226, 308]",0.02,0.0,0.07,0.05,0.31,0.0,0.54,9.600314341846758
289,"[428, 101, 226, 307]",0.02,0.0,0.06,0.03,0.31,0.0,0.57,9.633648766644837
290,"[428, 101, 227, 308]",0.02,0.0,0.06,0.04,0.28,0.0,0.6,9.666983191442917
291,"[427, 101, 227, 308]",0.02,0.0,0.06,0.07,0.32,0.0,0.53,9.700317616240994
292,"[427, 100, 227, 309]",0.02,0.0,0.07,0.06,0.38,0.0,0.47,9.733652041039074
293,"[429, 101, 226, 305]",0.02,0.0,0.06,0.06,0.29,0.0,0.56,9.766986465837153
294,"[422, 103, 226, 298]",0.01,0.0,0.08,0.04,0.21,0.0,0.65,9.800320890635232
295,"[423, 102, 226, 299]",0.01,0.0,0.09,0.09,0.22,0.0,0.6,9.833655315433312
296,"[423, 104, 225, 296]",0.01,0.0,0.08,0.1,0.19,0.0,0.62,9.86698974023139
297,"[425, 105, 223, 293]",0.01,0.0,0.08,0.07,0.21,0.0,0.62,9.900324165029469
298,"[425, 106, 222, 291]",0.01,0.0,0.09,0.06,0.22,0.0,0.61,9.933658589827548
299,"[424, 105, 223, 292]",0.01,0.0,0.09,0.06,0.26,0.0,0.57,9.966993014625627
300,"[425, 106, 222, 290]",0.01,0.0,0.09,0.05,0.26,0.0,0.58,10.000327439423707
301,"[425, 106, 223, 289]",0.01,0.0,0.1,0.08,0.22,0.0,0.59,10.033661864221786
302,"[426, 107, 222, 289]",0.01,0.0,0.13,0.08,0.2,0.0,0.57,10.066996289019864
303,"[426, 106, 223, 290]",0.01,0.0,0.14,0.12,0.2,0.0,0.52,10.100330713817943
304,"[432, 102, 223, 301]",0.01,0.0,0.05,0.34,0.1,0.0,0.5,10.133665138616022
305,"[424, 106, 223, 288]",0.0,0.0,0.07,0.09,0.13,0.0,0.7,10.166999563414102
306,"[433, 102, 221, 299]",0.01,0.0,0.05,0.26,0.08,0.0,0.6,10.200333988212181
307,"[432, 101, 223, 301]",0.01,0.0,0.06,0.24,0.11,0.0,0.59,10.233668413010259
308,"[433, 102, 222, 300]",0.01,0.0,0.06,0.33,0.08,0.0,0.52,10.267002837808338
309,"[422, 104, 224, 291]",0.01,0.0,0.07,0.22,0.1,0.0,0.6,10.300337262606417
310,"[422, 104, 225, 292]",0.01,0.0,0.08,0.12,0.11,0.0,0.68,10.333671687404497
311,"[422, 101, 223, 298]",0.01,0.0,0.12,0.08,0.15,0.0,0.65,10.367006112202576
312,"[431, 100, 224, 303]",0.01,0.0,0.06,0.17,0.09,0.0,0.66,10.400340537000655
313,"[449, 121, 206, 259]",0.01,0.01,0.04,0.64,0.05,0.0,0.25,10.433674961798733
314,"[429, 100, 225, 305]",0.02,0.0,0.11,0.1,0.2,0.0,0.57,10.467009386596812
315,"[420, 99, 225, 304]",0.01,0.0,0.13,0.1,0.11,0.0,0.66,10.500343811394892
316,"[432, 101, 223, 303]",0.01,0.0,0.07,0.07,0.13,0.0,0.72,10.533678236192971
317,"[432, 101, 222, 302]",0.01,0.0,0.1,0.06,0.18,0.0,0.64,10.56701266099105
318,"[420, 98, 227, 305]",0.01,0.0,0.1,0.04,0.13,0.0,0.72,10.600347085789128
319,"[419, 98, 227, 305]",0.01,0.0,0.12,0.05,0.15,0.0,0.67,10.633681510587207
320,"[418, 97, 229, 308]",0.01,0.0,0.12,0.04,0.16,0.0,0.67,10.667015935385287
321,"[419, 98, 227, 306]",0.01,0.0,0.12,0.04,0.14,0.0,0.69,10.700350360183366
322,"[420, 99, 226, 302]",0.01,0.0,0.08,0.06,0.1,0.0,0.74,10.733684784981445
323,"[419, 97, 228, 307]",0.01,0.0,0.06,0.05,0.08,0.0,0.8,10.767019209779523
324,"[420, 99, 228, 304]",0.01,0.0,0.07,0.08,0.08,0.0,0.76,10.800353634577602
325,"[451, 120, 205, 261]",0.01,0.01,0.04,0.51,0.04,0.0,0.39,10.833688059375682
326,"[421, 99, 228, 304]",0.01,0.0,0.04,0.19,0.05,0.0,0.71,10.867022484173761
327,"[420, 98, 229, 307]",0.01,0.0,0.06,0.15,0.07,0.0,0.72,10.90035690897184
328,"[419, 98, 230, 308]",0.01,0.0,0.06,0.18,0.09,0.0,0.66,10.933691333769918
329,"[422, 99, 229, 306]",0.01,0.0,0.06,0.22,0.14,0.0,0.57,10.967025758567997
330,"[421, 100, 229, 304]",0.01,0.0,0.06,0.29,0.1,0.0,0.55,11.000360183366077
331,"[421, 101, 230, 304]",0.0,0.0,0.05,0.39,0.1,0.0,0.45,11.033694608164156
332,"[420, 99, 231, 307]",0.01,0.0,0.08,0.26,0.15,0.0,0.5,11.067029032962235
333,"[420, 100, 231, 307]",0.01,0.0,0.08,0.41,0.16,0.0,0.34,11.100363457760315
334,"[420, 98, 232, 309]",0.01,0.0,0.09,0.2,0.23,0.0,0.46,11.133697882558392
335,"[420, 98, 230, 308]",0.01,0.0,0.1,0.29,0.18,0.0,0.42,11.167032307356472
336,"[419, 98, 231, 308]",0.01,0.0,0.08,0.3,0.18,0.0,0.43,11.200366732154551
337,"[419, 98, 231, 310]",0.02,0.0,0.09,0.25,0.28,0.0,0.36,11.23370115695263
338,"[418, 97, 232, 311]",0.02,0.0,0.1,0.28,0.29,0.0,0.3,11.26703558175071
339,"[417, 97, 232, 311]",0.02,0.0,0.09,0.21,0.32,0.0,0.35,11.300370006548787
340,"[416, 96, 235, 311]",0.02,0.0,0.09,0.25,0.26,0.0,0.37,11.333704431346867
341,"[416, 96, 235, 312]",0.02,0.0,0.1,0.21,0.38,0.0,0.28,11.367038856144946
342,"[418, 98, 233, 310]",0.02,0.0,0.1,0.24,0.33,0.0,0.3,11.400373280943025
343,"[418, 98, 234, 311]",0.02,0.0,0.12,0.14,0.32,0.0,0.4,11.433707705741105
344,"[417, 97, 234, 311]",0.02,0.0,0.12,0.17,0.38,0.0,0.3,11.467042130539184
345,"[418, 98, 232, 308]",0.01,0.0,0.11,0.22,0.35,0.0,0.29,11.500376555337262
346,"[416, 97, 234, 310]",0.02,0.0,0.09,0.18,0.41,0.0,0.29,11.533710980135341
347,"[417, 97, 233, 310]",0.02,0.0,0.1,0.24,0.41,0.0,0.23,11.56704540493342
348,"[416, 97, 235, 311]",0.02,0.0,0.1,0.15,0.45,0.0,0.28,11.6003798297315
349,"[417, 97, 235, 310]",0.02,0.0,0.11,0.24,0.35,0.01,0.28,11.633714254529579
350,"[417, 97, 234, 310]",0.01,0.0,0.08,0.33,0.31,0.0,0.25,11.667048679327657
351,"[418, 98, 233, 309]",0.02,0.0,0.11,0.22,0.36,0.0,0.29,11.700383104125736
352,"[418, 97, 233, 309]",0.02,0.0,0.12,0.19,0.4,0.0,0.27,11.733717528923815
353,"[418, 98, 235, 310]",0.02,0.0,0.1,0.19,0.34,0.01,0.35,11.767051953721895
354,"[416, 97, 234, 310]",0.02,0.0,0.07,0.25,0.33,0.0,0.33,11.800386378519974
355,"[417, 97, 234, 308]",0.01,0.0,0.08,0.39,0.22,0.0,0.29,11.833720803318052
356,"[417, 97, 234, 309]",0.01,0.0,0.1,0.35,0.29,0.01,0.25,11.867055228116131
357,"[417, 97, 234, 309]",0.01,0.0,0.08,0.38,0.26,0.0,0.26,11.90038965291421
358,"[417, 97, 233, 308]",0.01,0.0,0.07,0.48,0.17,0.0,0.26,11.93372407771229
359,"[416, 96, 234, 311]",0.01,0.0,0.09,0.32,0.29,0.0,0.28,11.967058502510369
360,"[418, 97, 232, 308]",0.01,0.0,0.06,0.55,0.16,0.0,0.22,12.000392927308447
361,"[418, 97, 232, 307]",0.01,0.0,0.05,0.61,0.12,0.0,0.21,12.033727352106526
362,"[417, 98, 233, 306]",0.01,0.0,0.06,0.54,0.16,0.0,0.22,12.067061776904605
363,"[417, 97, 233, 307]",0.01,0.0,0.05,0.57,0.11,0.0,0.26,12.100396201702685
364,"[417, 96, 233, 309]",0.01,0.0,0.05,0.55,0.14,0.0,0.24,12.133730626500764
365,"[418, 96, 232, 309]",0.01,0.0,0.04,0.73,0.08,0.0,0.14,12.167065051298843
366,"[417, 96, 234, 310]",0.01,0.0,0.05,0.67,0.11,0.0,0.15,12.200399476096921
367,"[418, 97, 233, 308]",0.01,0.0,0.06,0.56,0.15,0.0,0.22,12.233733900895
368,"[418, 97, 233, 308]",0.01,0.0,0.07,0.52,0.16,0.0,0.23,12.26706832569308
369,"[418, 97, 233, 308]",0.01,0.0,0.06,0.61,0.13,0.0,0.18,12.300402750491159
370,"[418, 97, 233, 308]",0.01,0.0,0.06,0.58,0.13,0.0,0.21,12.333737175289238
371,"[418, 96, 234, 310]",0.01,0.0,0.07,0.58,0.17,0.01,0.16,12.367071600087316
372,"[417, 95, 234, 310]",0.0,0.0,0.02,0.84,0.05,0.0,0.08,12.400406024885395
373,"[418, 98, 233, 307]",0.01,0.0,0.05,0.65,0.13,0.01,0.15,12.433740449683475
374,"[418, 98, 233, 308]",0.01,0.0,0.04,0.72,0.11,0.01,0.11,12.467074874481554
375,"[418, 98, 232, 307]",0.01,0.0,0.03,0.78,0.07,0.01,0.09,12.500409299279633
376,"[419, 99, 231, 306]",0.01,0.0,0.03,0.79,0.08,0.01,0.08,12.533743724077713
377,"[419, 98, 231, 306]",0.01,0.0,0.04,0.68,0.12,0.0,0.15,12.56707814887579
378,"[418, 97, 233, 308]",0.01,0.0,0.04,0.68,0.1,0.0,0.18,12.60041257367387
379,"[419, 98, 231, 308]",0.01,0.0,0.06,0.45,0.19,0.0,0.28,12.633746998471949
380,"[418, 98, 232, 307]",0.01,0.0,0.05,0.41,0.14,0.0,0.38,12.667081423270028
381,"[420, 98, 231, 307]",0.0,0.0,0.04,0.36,0.12,0.0,0.47,12.700415848068108
382,"[418, 97, 233, 311]",0.01,0.0,0.09,0.24,0.28,0.0,0.38,12.733750272866185
383,"[422, 100, 228, 303]",0.01,0.0,0.05,0.42,0.12,0.0,0.4,12.767084697664265
384,"[420, 98, 232, 307]",0.01,0.0,0.04,0.15,0.11,0.0,0.68,12.800419122462344
385,"[420, 97, 231, 308]",0.01,0.0,0.04,0.18,0.12,0.0,0.65,12.833753547260423
386,"[421, 98, 230, 308]",0.01,0.0,0.07,0.11,0.27,0.0,0.54,12.867087972058503
387,"[421, 98, 230, 305]",0.0,0.0,0.02,0.58,0.05,0.0,0.35,12.90042239685658
388,"[421, 99, 229, 305]",0.01,0.0,0.06,0.24,0.15,0.0,0.53,12.93375682165466
389,"[421, 99, 230, 305]",0.01,0.0,0.04,0.2,0.12,0.0,0.63,12.967091246452739
390,"[421, 98, 231, 306]",0.01,0.0,0.05,0.26,0.14,0.0,0.54,13.000425671250818
391,"[423, 99, 229, 305]",0.01,0.0,0.04,0.2,0.13,0.0,0.61,13.033760096048898
392,"[423, 99, 229, 304]",0.01,0.0,0.03,0.32,0.09,0.0,0.56,13.067094520846975
393,"[422, 99, 229, 303]",0.0,0.0,0.01,0.44,0.06,0.0,0.49,13.100428945645055
394,"[423, 98, 227, 304]",0.0,0.0,0.01,0.51,0.04,0.0,0.44,13.133763370443134
395,"[424, 98, 227, 304]",0.0,0.0,0.02,0.61,0.06,0.0,0.31,13.167097795241213
396,"[425, 96, 225, 305]",0.0,0.0,0.01,0.69,0.03,0.0,0.27,13.200432220039293
397,"[439, 94, 224, 305]",0.0,0.0,0.0,0.89,0.01,0.0,0.09,13.233766644837372
398,"[440, 95, 224, 304]",0.0,0.0,0.01,0.87,0.01,0.0,0.1,13.26710106963545
399,"[438, 93, 225, 307]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,13.300435494433529
400,"[439, 94, 225, 307]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,13.333769919231608
401,"[440, 96, 224, 304]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,13.367104344029688
402,"[442, 102, 216, 293]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,13.400438768827767
403,"[440, 101, 217, 294]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,13.433773193625845
404,"[440, 102, 218, 294]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,13.467107618423924
405,"[441, 101, 218, 296]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,13.500442043222003
406,"[441, 101, 217, 295]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,13.533776468020083
407,"[441, 102, 217, 294]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,13.567110892818162
408,"[442, 97, 221, 301]",0.0,0.0,0.0,0.93,0.01,0.0,0.05,13.600445317616241
409,"[444, 99, 218, 296]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,13.633779742414319
410,"[445, 99, 218, 296]",0.0,0.0,0.0,0.96,0.01,0.0,0.02,13.667114167212398
411,"[445, 100, 216, 294]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,13.700448592010478
412,"[446, 100, 217, 295]",0.0,0.0,0.01,0.92,0.01,0.0,0.05,13.733783016808557
413,"[445, 99, 218, 295]",0.01,0.01,0.01,0.91,0.02,0.0,0.05,13.767117441606636
414,"[445, 99, 217, 295]",0.0,0.0,0.01,0.92,0.02,0.0,0.05,13.800451866404714
415,"[446, 100, 216, 294]",0.0,0.0,0.0,0.94,0.01,0.0,0.03,13.833786291202793
416,"[446, 101, 216, 292]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,13.867120716000873
417,"[445, 101, 216, 292]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,13.900455140798952
418,"[446, 101, 215, 292]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,13.933789565597031
419,"[446, 101, 215, 293]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,13.967123990395109
420,"[446, 99, 216, 294]",0.0,0.0,0.0,0.95,0.01,0.0,0.03,14.000458415193188
421,"[445, 101, 215, 291]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,14.033792839991268
422,"[446, 102, 212, 288]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,14.067127264789347
423,"[447, 102, 213, 289]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,14.100461689587426
424,"[424, 97, 228, 306]",0.01,0.0,0.02,0.78,0.07,0.0,0.11,14.133796114385504
425,"[447, 102, 212, 287]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,14.167130539183583
426,"[421, 95, 230, 310]",0.01,0.0,0.03,0.82,0.07,0.01,0.07,14.200464963981663
427,"[443, 104, 215, 290]",0.0,0.0,0.0,0.96,0.01,0.0,0.02,14.233799388779742
428,"[445, 105, 214, 288]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,14.267133813577821
429,"[444, 105, 215, 289]",0.0,0.0,0.01,0.95,0.01,0.0,0.03,14.3004682383759
430,"[446, 106, 213, 286]",0.0,0.0,0.0,0.96,0.01,0.0,0.02,14.333802663173978
431,"[445, 105, 215, 288]",0.0,0.0,0.01,0.94,0.01,0.0,0.04,14.367137087972058
432,"[445, 105, 214, 287]",0.0,0.0,0.01,0.94,0.01,0.0,0.03,14.400471512770137
433,"[447, 106, 212, 284]",0.0,0.0,0.01,0.93,0.01,0.0,0.04,14.433805937568216
434,"[441, 104, 217, 289]",0.0,0.0,0.0,0.95,0.01,0.0,0.03,14.467140362366296
435,"[440, 103, 219, 294]",0.0,0.0,0.01,0.94,0.02,0.0,0.03,14.500474787164373
436,"[440, 104, 218, 291]",0.0,0.0,0.01,0.94,0.02,0.0,0.02,14.533809211962453
437,"[441, 104, 218, 293]",0.01,0.0,0.01,0.93,0.02,0.0,0.03,14.567143636760532
438,"[443, 103, 219, 296]",0.01,0.0,0.02,0.85,0.07,0.01,0.03,14.600478061558611
439,"[445, 104, 217, 293]",0.01,0.0,0.02,0.87,0.05,0.01,0.04,14.63381248635669
440,"[444, 104, 218, 294]",0.01,0.0,0.02,0.86,0.05,0.01,0.05,14.66714691115477
441,"[444, 105, 217, 290]",0.0,0.0,0.01,0.94,0.01,0.0,0.03,14.700481335952848
442,"[445, 105, 216, 290]",0.0,0.0,0.01,0.92,0.02,0.0,0.04,14.733815760750927
443,"[444, 105, 217, 290]",0.01,0.0,0.02,0.9,0.03,0.0,0.05,14.767150185549006
444,"[447, 106, 214, 288]",0.01,0.0,0.01,0.91,0.03,0.0,0.04,14.800484610347086
445,"[445, 105, 217, 292]",0.01,0.0,0.01,0.9,0.04,0.01,0.03,14.833819035145165
446,"[447, 105, 214, 288]",0.01,0.0,0.01,0.91,0.03,0.0,0.05,14.867153459943243
447,"[447, 106, 213, 287]",0.0,0.0,0.01,0.91,0.02,0.01,0.04,14.900487884741322
448,"[447, 106, 214, 287]",0.0,0.0,0.01,0.93,0.02,0.0,0.04,14.933822309539401
449,"[447, 106, 213, 286]",0.0,0.0,0.01,0.95,0.01,0.0,0.02,14.96715673433748
450,"[448, 106, 212, 285]",0.0,0.0,0.01,0.95,0.01,0.0,0.03,15.00049115913556
451,"[448, 108, 211, 283]",0.0,0.0,0.01,0.95,0.01,0.0,0.03,15.033825583933638
452,"[448, 105, 213, 287]",0.0,0.0,0.0,0.96,0.01,0.0,0.02,15.067160008731717
453,"[448, 105, 213, 286]",0.0,0.0,0.0,0.97,0.01,0.0,0.02,15.100494433529796
454,"[449, 106, 212, 284]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,15.133828858327876
455,"[443, 95, 217, 299]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,15.167163283125955
456,"[443, 95, 218, 299]",0.0,0.0,0.0,0.98,0.01,0.0,0.01,15.200497707924033
457,"[443, 95, 218, 299]",0.0,0.0,0.0,0.97,0.01,0.0,0.02,15.233832132722112
458,"[444, 95, 216, 298]",0.0,0.0,0.0,0.98,0.01,0.0,0.02,15.267166557520191
459,"[443, 94, 218, 300]",0.0,0.0,0.0,0.96,0.01,0.0,0.03,15.30050098231827
460,"[444, 96, 216, 297]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,15.33383540711635
461,"[445, 96, 214, 296]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,15.36716983191443
462,"[445, 96, 214, 296]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,15.400504256712507
463,"[445, 96, 215, 296]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,15.433838681510586
464,"[444, 94, 217, 299]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,15.467173106308666
465,"[444, 94, 217, 297]",0.0,0.0,0.0,0.98,0.01,0.0,0.02,15.500507531106745
466,"[443, 94, 218, 300]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,15.533841955904824
467,"[443, 95, 217, 299]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,15.567176380702902
468,"[450, 105, 212, 284]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,15.600510805500981
469,"[450, 106, 211, 283]",0.0,0.0,0.0,0.97,0.01,0.0,0.01,15.63384523029906
470,"[449, 105, 212, 284]",0.0,0.0,0.0,0.97,0.01,0.0,0.02,15.66717965509714
471,"[450, 107, 210, 281]",0.0,0.0,0.0,0.97,0.01,0.0,0.01,15.70051407989522
472,"[449, 106, 212, 283]",0.0,0.0,0.0,0.96,0.01,0.0,0.02,15.733848504693299
473,"[449, 107, 210, 281]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,15.767182929491376
474,"[449, 106, 211, 283]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,15.800517354289456
475,"[449, 107, 211, 282]",0.0,0.0,0.0,0.97,0.01,0.0,0.01,15.833851779087535
476,"[451, 108, 209, 280]",0.0,0.0,0.0,0.97,0.0,0.0,0.01,15.867186203885614
477,"[450, 106, 211, 283]",0.0,0.0,0.0,0.96,0.01,0.0,0.02,15.900520628683694
478,"[448, 106, 213, 284]",0.0,0.0,0.0,0.97,0.01,0.0,0.02,15.933855053481771
479,"[448, 105, 212, 285]",0.0,0.0,0.0,0.96,0.01,0.0,0.02,15.96718947827985
480,"[446, 97, 213, 296]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,16.00052390307793
481,"[448, 106, 212, 283]",0.0,0.0,0.0,0.97,0.01,0.0,0.02,16.033858327876008
482,"[448, 105, 212, 284]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,16.06719275267409
483,"[448, 106, 212, 283]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,16.100527177472166
484,"[449, 106, 210, 282]",0.0,0.0,0.0,0.96,0.01,0.0,0.03,16.133861602270247
485,"[449, 107, 211, 281]",0.0,0.0,0.0,0.96,0.01,0.0,0.03,16.167196027068325
486,"[450, 108, 210, 279]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,16.200530451866403
487,"[449, 108, 211, 278]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,16.233864876664484
488,"[449, 107, 211, 281]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,16.26719930146256
489,"[448, 107, 211, 280]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,16.300533726260642
490,"[448, 106, 212, 282]",0.0,0.0,0.0,0.96,0.0,0.0,0.04,16.33386815105872
491,"[448, 106, 212, 283]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,16.367202575856798
492,"[450, 100, 216, 291]",0.0,0.0,0.0,0.94,0.0,0.0,0.05,16.40053700065488
493,"[449, 109, 211, 280]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,16.433871425452956
494,"[451, 110, 209, 279]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,16.467205850251037
495,"[451, 110, 209, 279]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,16.500540275049115
496,"[450, 110, 210, 278]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,16.533874699847196
497,"[452, 111, 209, 276]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,16.567209124645274
498,"[453, 110, 208, 277]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,16.60054354944335
499,"[451, 109, 210, 279]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,16.633877974241432
500,"[450, 107, 211, 281]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,16.66721239903951
501,"[449, 107, 213, 283]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,16.70054682383759
502,"[450, 107, 211, 281]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,16.73388124863567
503,"[448, 106, 214, 283]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,16.767215673433746
504,"[424, 96, 231, 303]",0.0,0.0,0.0,0.94,0.01,0.0,0.04,16.800550098231827
505,"[426, 94, 231, 306]",0.0,0.0,0.01,0.91,0.02,0.0,0.06,16.833884523029905
506,"[460, 121, 201, 258]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,16.867218947827986
507,"[425, 94, 230, 304]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,16.900553372626064
508,"[426, 94, 231, 305]",0.0,0.0,0.01,0.91,0.01,0.0,0.07,16.93388779742414
509,"[427, 94, 229, 305]",0.0,0.0,0.01,0.9,0.02,0.0,0.07,16.967222222222222
510,"[428, 94, 230, 304]",0.0,0.0,0.01,0.9,0.03,0.0,0.06,17.0005566470203
511,"[428, 95, 229, 303]",0.0,0.0,0.01,0.92,0.02,0.0,0.06,17.03389107181838
512,"[427, 93, 229, 307]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,17.06722549661646
513,"[426, 93, 231, 306]",0.0,0.0,0.01,0.92,0.01,0.0,0.06,17.100559921414536
514,"[427, 94, 229, 304]",0.0,0.0,0.01,0.9,0.02,0.0,0.07,17.133894346212617
515,"[427, 94, 229, 305]",0.0,0.0,0.0,0.94,0.01,0.0,0.04,17.167228771010695
516,"[424, 92, 230, 310]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,17.200563195808776
517,"[425, 93, 230, 308]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,17.233897620606854
518,"[426, 93, 229, 307]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,17.26723204540493
519,"[427, 94, 228, 305]",0.0,0.0,0.0,0.91,0.01,0.0,0.06,17.300566470203012
520,"[425, 93, 230, 307]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,17.33390089500109
521,"[428, 95, 227, 303]",0.0,0.0,0.01,0.91,0.02,0.0,0.06,17.36723531979917
522,"[425, 94, 230, 306]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,17.40056974459725
523,"[424, 93, 229, 307]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,17.433904169395326
524,"[423, 94, 232, 307]",0.0,0.0,0.01,0.9,0.02,0.0,0.07,17.467238594193407
525,"[421, 93, 232, 310]",0.0,0.0,0.0,0.91,0.01,0.0,0.07,17.500573018991485
526,"[422, 93, 232, 309]",0.0,0.0,0.0,0.9,0.01,0.0,0.08,17.533907443789566
527,"[421, 91, 232, 314]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,17.567241868587644
528,"[422, 93, 230, 310]",0.0,0.0,0.01,0.91,0.02,0.0,0.06,17.60057629338572
529,"[424, 95, 229, 305]",0.01,0.0,0.01,0.92,0.02,0.0,0.05,17.633910718183802
530,"[426, 99, 228, 302]",0.0,0.0,0.01,0.89,0.03,0.0,0.07,17.66724514298188
